Company Name,Contact Number,Company Description,Star Score,Link
shore bound contracting inc,(289) 828 5754,General Contractors Hamilton ON L8P 0A9,90%,https://homestars.com/companies/2987436-shore-bound-contracting-inc
Renodone right,(647) 779 4959,Basement Renovation Mississauga ON L4Y 2A1,89%,https://homestars.com/companies/2999325-renodone-right
Pahal Developments,(647) 812 6256,Builders Brampton ON L6T 5E7,83%,https://homestars.com/companies/2995762-pahal-developments
Regin Design Build,(416) 707 1937,Design/Build Halton Hills ON L7G 4A6,87%,https://homestars.com/companies/2984048-regin-design-build
Carter Fox Design Build,(416) 791 0543,General Contractors Toronto ON M5A 1V2,86%,https://homestars.com/companies/2814958-carter-fox-design-build
Ravenclaw Construction,(416) 985 7993,Kitchen Planning & Renovation Markham ON L3R 9W8,84%,https://homestars.com/companies/2940565-ravenclaw-construction
Goodridge Contracting,(647) 892 1430,General Contractors Toronto ON M1K 3J8,97%,https://homestars.com/companies/2977118-goodridge-contracting
Lethbridge construction,(647) 885 6588,General Contractors Markham ON L3R 2R8,90%,https://homestars.com/companies/2998482-lethbridge-construction
Perfect Construction,(416) 875 9918,Builders Toronto ON M1V 2Y5,0%,https://homestars.com/companies/2804887-perfect-construction
DH Group,(647) 971 3619,General Contractors Toronto ON M5V 1B1,49%,https://homestars.com/companies/3003163-dh-group
Heart MTL Inc.,(819) 830 0139,General Contractors Caledon Village ON L7K 2B2,N/A,https://homestars.com/companies/3007598-heart-mtl-inc
Standard Services,(416) 677 1603,General Contractors Richmond Hill ON L3T 0G7,N/A,https://homestars.com/companies/2995227-standard-services
Executive Kitchens & Design Inc.,(416) 825 9711,Kitchen Planning & Renovation Toronto ON M1S0G4,N/A,https://homestars.com/companies/2997653-executive-kitchens-design-inc
N/A,N/A,Home Office Renovation Toronto ON M1H 1R3,N/A,https://homestars.com/companies/3002256-acsha-renovation-inc
Meta General Contractors,(647) 620 9301,General Contractors Weston Rd ON L4H,N/A,https://homestars.com/companies/2936659-meta-general-contractors
DoneRight Build & Reno,(647) 533 5826,General Contractors Toronto ON M8Y 1K3,N/A,https://homestars.com/companies/2999284-doneright-build-reno
DRS,(416) 835 9402,General Contractors Mississauga ON L5R 0C1,80%,https://homestars.com/companies/3006275-drs
Grey Diamond Construction,(647) 465 9980,Cabinetry & Millwork Richmond Hill ON L4C 5G9,N/A,https://homestars.com/companies/3002539-grey-diamond-construction
BAPTISTE INC,(888) 591 1119,General Contractors Toronto ON M3A 2Y4,68%,https://homestars.com/companies/2991647-baptiste-inc
Frameart Construction Inc.,(647) 326 0188,Framing Mississauga ON L4Y 2H3,99%,https://homestars.com/companies/2969755-frameart-construction-inc
BaraniRenovation,(647) 937 4349,Kitchen & Bathroom - Cabinets & Design Mississauga ON L4T 0A5,90%,https://homestars.com/companies/2999563-baranirenovation
Aqeel Contractors Inc.,(437) 663 6885,General Contractors Mississauga ON L4Y 3B5,80%,https://homestars.com/companies/3006598-aqeel-contractors-inc
Muskoka Buildz,(647) 216 0422,Builders Richmond Hill ON L4C 8T1,80%,https://homestars.com/companies/3007070-muskoka-buildz
Canada12615,(647) 919 1003,General Contractors Burlington ON L7L 5J6,N/A,https://homestars.com/companies/2971378-canada12615
Modern Arc Renovation and Kitchen Cabinet Inc.,(437) 226 0888,General Contractors Toronto ON M1E 3V9,N/A,https://homestars.com/companies/2973815-modern-arc-renovation-and-kitchen-cabinet-inc
"AM Home Development, Inc",(647) 450 0706,General Contractors Brampton ON L6V 3R8,N/A,https://homestars.com/companies/3002735-am-home-development-inc
Northgate Building Services Inc.,(226) 407 7116,General Contractors Orangeville ON L9W1P6,N/A,https://homestars.com/companies/3000196-northgate-building-services-inc
N/A,N/A,Drafting Service Toronto ON M6N 3b7,82%,https://homestars.com/companies/2612607-g-s-designers-ltd
N/A,N/A,Drafting Service Toronto ON M2R 1Z9,88%,https://homestars.com/companies/2894003-designtheatre-inc
N/A,N/A,Drafting Service Toronto ON M5V 2V8,69%,https://homestars.com/companies/2802111-gary-erickson-architect
N/A,N/A,Drafting Service Oshawa ON L1H 5Y1,74%,https://homestars.com/companies/2780145-crowhurst-design
Frameart Construction Inc.,(647) 326 0188,Framing Mississauga ON L4Y 2H3,99%,https://homestars.com/companies/2969755-frameart-construction-inc
BaraniRenovation,(647) 937 4349,Kitchen & Bathroom - Cabinets & Design Mississauga ON L4T 0A5,90%,https://homestars.com/companies/2999563-baranirenovation
Jubatus Union Contracting Inc.,(587) 572 8969,General Contractors East York ON M4C 2J7,90%,https://homestars.com/companies/3000436-jubatus-union-contracting-inc
N/A,N/A,Drafting Service Toronto ON M6S 1A4,89%,https://homestars.com/companies/2941246-broere-design-drafting
N/A,N/A,Drafting Service Richmond Hill ON L4C 3C7,63%,https://homestars.com/companies/2891200-artek-design-drafting
N/A,N/A,Drafting Service Toronto ON M1L 3A8,12%,https://homestars.com/companies/2804240-residential-drafting-services-ltd
N/A,N/A,Drafting Service Toronto ON M9W,53%,https://homestars.com/companies/2860340-rocmar-engineering
N/A,N/A,Drafting Service Toronto ON M1P 4B9,N/A,https://homestars.com/companies/2870803-edmiston-drafting-service
N/A,N/A,Drafting Service Toronto ON M6P 3E2,N/A,https://homestars.com/companies/2914968-acanthus-design-inc
N/A,N/A,Drafting Service Toronto ON M4G 3C1,N/A,https://homestars.com/companies/2870230-straight-line-designs
N/A,N/A,Drafting Service Toronto ON M6A 1Z4,N/A,https://homestars.com/companies/2802516-arch-dwg-inc
N/A,N/A,Drafting Service Toronto ON M4E 3H8,N/A,https://homestars.com/companies/2956180-true-to-form-design-inc
N/A,N/A,Drafting Service Nagpur ON 440033,N/A,https://homestars.com/companies/2812007-cliff-ecommerce
AKM Construction,(647) 782 7144,Basement Renovation Aurora ON L4G 2H7,88%,https://homestars.com/companies/2995426-akm-construction
Shan- G Renovation Inc,(647) 230 4139,Basement Renovation Toronto ON M5V 0K3,68%,https://homestars.com/companies/2935549-shan-g-renovation-inc
Standard Services,(416) 677 1603,General Contractors Richmond Hill ON L3T 0G7,N/A,https://homestars.com/companies/2995227-standard-services
N/A,N/A,Drafting Service Toronto ON M6P 2K1,N/A,https://homestars.com/companies/2951354-gerardo
N/A,N/A,Drafting Service Toronto ON M1B 1W8,N/A,https://homestars.com/companies/2970132-smg
N/A,N/A,Drafting Service Toronto ON M4J 4T9,N/A,https://homestars.com/companies/2969167-keystone-building-group
N/A,N/A,Drafting Service Toronto ON M5R 3L2,N/A,https://homestars.com/companies/2610098-extreme-measures-inc
N/A,N/A,Drafting Service Toronto ON M6P 3J5,N/A,https://homestars.com/companies/3000556-lr-architecture
N/A,N/A,Drafting Service Toronto ON M2J 4S6,N/A,https://homestars.com/companies/2972177-swift-draft
N/A,N/A,Drafting Service Toronto ON M1T 2Z3,N/A,https://homestars.com/companies/2967251-xudio-design-corporation
N/A,N/A,Drafting Service Toronto ON M9N 4A2,N/A,https://homestars.com/companies/2902800-the-facade-services-ltd
N/A,N/A,Drafting Service Toronto ON M4C 5M6,N/A,https://homestars.com/companies/2895544-disenyo-architectural-services
N/A,N/A,Drafting Service Brampton ON,N/A,https://homestars.com/companies/2574427-ksr-j-systems-designers-inc
DreamX,(647) 870 2935,General Contractors North York ON M6M 5B5,89%,https://homestars.com/companies/3002910-dreamx
Jp Domus design and build,(416) 828 1307,Design/Build Toronto ON M4C 2G3,85%,https://homestars.com/companies/2924269-jp-domus-design-and-build
RenoDuck - Basement Renovation & Finishing,(647) 245 2405,Basement Renovation Vaughan ON L4K 5C2,99%,https://homestars.com/companies/2909887-renoduck-basements-renovation-finishing
N/A,N/A,Drafting Service Toronto ON M4M 2S1,N/A,https://homestars.com/companies/2936650-paz-drafting-services
N/A,N/A,Drafting Service Toronto ON M1T 2Z3,N/A,https://homestars.com/companies/2967254-xudio-design-corporation
N/A,N/A,Drafting Service Toronto ON M2L 2J1,N/A,https://homestars.com/companies/2958654-deco4space
N/A,N/A,Drafting Service Toronto ON M6N 1K9,N/A,https://homestars.com/companies/2984617-bohio
N/A,N/A,Drafting Service Toronto ON M5M 1N9,N/A,https://homestars.com/companies/2920597-giovanna-monaco
N/A,N/A,Drafting Service EAST YORK ON M4C5L3,N/A,https://homestars.com/companies/2788710-bumarin-drafting-enterprise
N/A,N/A,Drafting Service Brampton ON L6T 1A2,N/A,https://homestars.com/companies/2804505-adm-design-build-inc
N/A,N/A,Drafting Service Toronto ON M6P 3Z4,N/A,https://homestars.com/companies/2882941-asmbuildings
N/A,N/A,Drafting Service TORONTO ON M6G2N7,N/A,https://homestars.com/companies/2794636-toronto-drafting-company
N/A,N/A,Drafting Service Mississauga ON L5L 3V6,N/A,https://homestars.com/companies/2869642-marnaz-associates-ltd
Mack Group Construction Inc.,(416) 898 8522,General Contractors Toronto ON,98%,https://homestars.com/companies/2890566-mack-group-construction-inc
Better Bonded Construction,(437) 855 9080,General Contractors Mississauga ON L4Z 3K8,89%,https://homestars.com/companies/2995979-better-bonded-construction
828 DESIGN INC,(647) 782 6645,Architects Toronto ON M2N 0A3,90%,https://homestars.com/companies/2991233-828-design-inc
N/A,N/A,Drafting Service Toronto ON M4C 2V9,N/A,https://homestars.com/companies/2902104-lemcad-consultants
N/A,N/A,Drafting Service Toronto ON M5R2E2,N/A,https://homestars.com/companies/2777578-green-bee-atlier-inc
N/A,N/A,Drafting Service Toronto ON M6S 2Z1,N/A,https://homestars.com/companies/2942685-willow-tree-floor-plans-reno-drawings
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2632600-calforexretail
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2632619-aboveground-art-supplies
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2631609-grange-hotel
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2594140-asafo-innovation-design-drafting
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2631606-bendix-foreign-exchange-of-canadacorporate
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2638129-cambridge-mercantile-corp
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2595717-bettencourt-designs-ltd
DS Contractor Inc,(416) 830 1469,Basement Renovation New Tecumseth ON L9R 1K5,90%,https://homestars.com/companies/3003346-ds-contractor-inc
CNS Custom Home Ltd,(416) 948 2866,Decks Mississauga ON L5J 4M9,94%,https://homestars.com/companies/2945506-cns-custom-home-ltd
Blueprint 360,(647) 403 1390,General Contractors Markham ON L6G 1B3,97%,https://homestars.com/companies/2968831-blueprint-360
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2636842-roni-feldman-associates-inc
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2635725-rosco-limited
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2630478-guardian-international-currency-corp
N/A,N/A,Drafting Service York ON,N/A,https://homestars.com/companies/2598948-cadtech
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2630485-goldium
N/A,N/A,Drafting Service Toronto ON M4L 2A8,N/A,https://homestars.com/companies/199143-c-a-l-designs-inc
N/A,N/A,Drafting Service ON,N/A,https://homestars.com/companies/2758750-abco-design-services-inc
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2620083-m-tec-inc
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2615097-just-drafting-ltd
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2601864-colin-a-lightbourn-architectural-design-consultant
Frontop Limited,(905) 947 0900,Structural Engineering Markham ON L3R 3B2,95%,https://homestars.com/companies/2873660-frontop-surveying-inc
Latitude N 37 development corp,(647) 588 4131,Design/Project Management Toronto ON M6C 1P9,89%,https://homestars.com/companies/2955267-latitude-n-37-development-corp
Build Beyond Boundaries,(647) 836 3569,Builders Toronto ON M3C 1L4,89%,https://homestars.com/companies/3000000-build-beyond-boundaries
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2601864-colin-a-lightbourn-architectural-design-consultant
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2618909-measured-as-built
N/A,N/A,Drafting Service Toronto ON M6J 1X2,N/A,https://homestars.com/companies/197639-bettencourt-g-designs-ltd
N/A,N/A,Drafting Service Toronto ON M4K 2T4,N/A,https://homestars.com/companies/204039-dolbaczuk-michael-ltd
N/A,N/A,Drafting Service North York ON M3B 2W7,N/A,https://homestars.com/companies/196615-b-o-f-associates-ltd
N/A,N/A,Drafting Service York ON,N/A,https://homestars.com/companies/2753111-drafting-shop-co-limited-the
N/A,N/A,Drafting Service North York ON,N/A,https://homestars.com/companies/2597312-b-o-f-associates-ltd
N/A,N/A,Drafting Service East York ON,N/A,https://homestars.com/companies/2608832-dolbaczuk-michael-ltd
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2629367-victor-rodrigues-associates
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2637586-harry-s-motors
All In A Day Renovations,(613) 407 8101,General Contractors Ottawa ON K2C 3C3,98%,https://homestars.com/companies/2994558-all-in-a-day-renovations
Qoubeh Inc.,(647) 476 8234,Basement Renovation Richmond Hill ON L4E 4Y6,90%,https://homestars.com/companies/2910080-qoubeh-inc
A-Team Design & Build,(647) 504 8360,Architects Brampton ON L6S 5E9,98%,https://homestars.com/companies/3003183-a-team-design-build
N/A,N/A,Drafting Service York ON,N/A,https://homestars.com/companies/2753111-drafting-shop-co-limited-the
N/A,N/A,Drafting Service Toronto ON M5T 2C2,N/A,https://homestars.com/companies/211217-interior-technical-solutions-inc
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2634753-best-western-primrose-hotel-downtown
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2636839-congress-canada
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2634748-dimock-stratton-llp
N/A,N/A,Drafting Service Toronto ON,N/A,https://homestars.com/companies/2632623-iceman-the
N/A,N/A,Drafting Service Toronto ON M5V 2J2,N/A,https://homestars.com/companies/226723-technicad-drafting-services
N/A,N/A,Drafting Service North York ON M3A 3R3,N/A,https://homestars.com/companies/207501-g-k-precast-design-inc
N/A,N/A,Drafting Service Toronto ON M6S 4G9,N/A,https://homestars.com/companies/199256-cadtech
N/A,N/A,Drafting Service Toronto ON M9N 1J8,N/A,https://homestars.com/companies/204318-drafting-shop-co-limited-the
Y2 Renovations,(647) 507 3639,General Contractors Richmond Hill ON L4B 3C9,98%,https://homestars.com/companies/2997602-y2-renovations
A-Team Design & Build,(647) 504 8360,Architects Brampton ON L6S 5E9,98%,https://homestars.com/companies/3003183-a-team-design-build
Homewise Innovations Corp.,(647) 882 0305,General Contractors Mississauga ON L5B 3X3,97%,https://homestars.com/companies/2907258-homewise-innovations-corp
N/A,N/A,Drafting Service Toronto ON M5C 1M2,N/A,https://homestars.com/companies/195687-arcad-computer-aided-drafting-ltd
MTEC Corp,(416) 428 4426,Basement Renovation Toronto ON M9W 2T9,98%,https://homestars.com/companies/2906264-mtec-corp
Wowk Contracting,(905) 809 7677,Kitchen Planning & Renovation Oshawa ON L1K 2Y4,90%,https://homestars.com/companies/2987285-wowk-contracting
